[2020-12-02 13:57:54] This is codeql database create codeql-db --language=java --source-root . -c ./gradlew -Dorg.gradle.caching=false --no-daemon -S clean assembleDebug
[2020-12-02 13:57:54] Log file was started late.
[2020-12-02 13:57:54] [PROGRESS] database create> Running command [./gradlew, -Dorg.gradle.caching=false, --no-daemon, -S, clean, assembleDebug] in /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2.
[2020-12-02 13:57:54] Running plumbing command: codeql database trace-command --working-dir=/media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2 -- /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db ./gradlew -Dorg.gradle.caching=false --no-daemon -S clean assembleDebug
[2020-12-02 13:57:54] [PROGRESS] database trace-command> /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db: Running in /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2: [./gradlew, -Dorg.gradle.caching=false, --no-daemon, -S, clean, assembleDebug]
[2020-12-02 13:57:54] Setting up tracing from specification at /media/data/nacoop/codeql-home/codeql/java/tools/compiler-tracing.spec.
[2020-12-02 13:58:45] [build] > Task :app:processFullDebugManifest
[2020-12-02 13:58:46] [build] > Task :app:processFullDebugResources
[2020-12-02 13:58:48] [build] > Task :app:compileFullDebugJavaWithJavac
[2020-12-02 13:58:48] [build-err] /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/app/src/main/java/me/kuehle/carreport/model/entity/Reminder.java:22: warning: car_id column references a foreign key but it is not part of an index. This may trigger full table scans whenever parent table is modified so you are highly advised to create an index that covers this column.
[2020-12-02 13:58:48] [build] Gradle may disable incremental compilation as the following annotation processors are not incremental: room-compiler-2.1.0-alpha02.jar (androidx.room:room-compiler:2.1.0-alpha02).
[2020-12-02 13:58:48] [build-err] public class Reminder implements IReminder {
[2020-12-02 13:58:48] [build] Consider setting the experimental feature flag android.enableSeparateAnnotationProcessing=true in the gradle.properties file to run annotation processing in a separate task and make compilation incremental.
[2020-12-02 13:58:48] [build-err]        ^
[2020-12-02 13:58:48] [build-err] /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/app/src/main/java/me/kuehle/carreport/model/entity/Refueling.java:27: warning: fuel_type_id column references a foreign key but it is not part of an index. This may trigger full table scans whenever parent table is modified so you are highly advised to create an index that covers this column.
[2020-12-02 13:58:48] [build-err] public class Refueling implements IRefueling {
[2020-12-02 13:58:48] [build-err]        ^
[2020-12-02 13:58:48] [build-err] /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/app/src/main/java/me/kuehle/carreport/model/entity/Refueling.java:27: warning: car_id column references a foreign key but it is not part of an index. This may trigger full table scans whenever parent table is modified so you are highly advised to create an index that covers this column.
[2020-12-02 13:58:48] [build-err] public class Refueling implements IRefueling {
[2020-12-02 13:58:48] [build-err]        ^
[2020-12-02 13:58:48] [build-err] /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/app/src/main/java/me/kuehle/carreport/model/entity/OtherCost.java:21: warning: There are multiple good constructors and Room will pick the no-arg constructor. You can use the @Ignore annotation to eliminate unwanted constructors.
[2020-12-02 13:58:48] [build-err] public class OtherCost implements IOtherCost {
[2020-12-02 13:58:48] [build-err]        ^
[2020-12-02 13:58:48] [build-err] /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/app/src/main/java/me/kuehle/carreport/model/entity/OtherCost.java:21: warning: car_id column references a foreign key but it is not part of an index. This may trigger full table scans whenever parent table is modified so you are highly advised to create an index that covers this column.
[2020-12-02 13:58:48] [build-err] public class OtherCost implements IOtherCost {
[2020-12-02 13:58:48] [build-err]        ^
[2020-12-02 13:58:48] [build-err] /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/app/src/main/java/me/kuehle/carreport/model/entity/OtherCost.java:21: warning: There are multiple good constructors and Room will pick the no-arg constructor. You can use the @Ignore annotation to eliminate unwanted constructors.
[2020-12-02 13:58:48] [build-err] public class OtherCost implements IOtherCost {
[2020-12-02 13:58:48] [build-err]        ^
[2020-12-02 13:58:48] [build-err] /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/app/src/main/java/me/kuehle/carreport/model/CarReportDatabase.java:39: warning: Schema export directory is not provided to the annotation processor so we cannot export the schema. You can either provide `room.schemaLocation` annotation processor argument OR set exportSchema to false.
[2020-12-02 13:58:48] [build-err] public abstract class CarReportDatabase extends RoomDatabase {
[2020-12-02 13:58:48] [build-err]                 ^
[2020-12-02 13:58:49] [build-err] Note: Some input files use or override a deprecated API.
[2020-12-02 13:58:49] [build-err] Note: Recompile with -Xlint:deprecation for details.
[2020-12-02 13:58:49] [build-err] 7 warnings
[2020-12-02 13:58:49] [build-err] Picked up _JAVA_OPTIONS: -Xms512m -Xmx1024m
[2020-12-02 13:58:58] [build] > Task :app:compileFullDebugNdk NO-SOURCE
[2020-12-02 13:58:58] [build] > Task :app:compileFullDebugSources
[2020-12-02 13:58:58] [build] > Task :app:mergeFullDebugShaders
[2020-12-02 13:58:58] [build] > Transform play-services-basement.aar (com.google.android.gms:play-services-basement:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-tasks.aar (com.google.android.gms:play-services-tasks:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-base.aar (com.google.android.gms:play-services-base:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth-base.aar (com.google.android.gms:play-services-auth-base:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth-api-phone.aar (com.google.android.gms:play-services-auth-api-phone:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth.aar (com.google.android.gms:play-services-auth:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-drive.aar (com.google.android.gms:play-services-drive:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Task :app:compileFullDebugShaders
[2020-12-02 13:58:58] [build] > Task :app:generateFullDebugAssets
[2020-12-02 13:58:58] [build] > Task :app:mergeFullDebugAssets
[2020-12-02 13:58:58] [build] > Task :app:validateSigningFullDebug
[2020-12-02 13:58:58] [build] > Task :app:signingConfigWriterFullDebug
[2020-12-02 13:58:58] [build] > Transform play-services-tasks.aar (com.google.android.gms:play-services-tasks:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-base.aar (com.google.android.gms:play-services-base:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-drive.aar (com.google.android.gms:play-services-drive:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-basement.aar (com.google.android.gms:play-services-basement:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth-base.aar (com.google.android.gms:play-services-auth-base:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-base.aar (com.google.android.gms:play-services-base:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-tasks.aar (com.google.android.gms:play-services-tasks:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth-api-phone.aar (com.google.android.gms:play-services-auth-api-phone:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth-base.aar (com.google.android.gms:play-services-auth-base:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform guava-jdk5.jar (com.google.guava:guava-jdk5:17.0) with IdentityTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth-api-phone.aar (com.google.android.gms:play-services-auth-api-phone:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform google-http-client.jar (com.google.http-client:google-http-client:1.22.0) with IdentityTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth.aar (com.google.android.gms:play-services-auth:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform google-http-client-jackson2.jar (com.google.http-client:google-http-client-jackson2:1.22.0) with IdentityTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth.aar (com.google.android.gms:play-services-auth:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-drive.aar (com.google.android.gms:play-services-drive:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-tasks.aar (com.google.android.gms:play-services-tasks:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-basement.aar (com.google.android.gms:play-services-basement:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth-base.aar (com.google.android.gms:play-services-auth-base:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform google-http-client-android.jar (com.google.http-client:google-http-client-android:1.22.0) with IdentityTransform
[2020-12-02 13:58:58] [build] > Transform play-services-base.aar (com.google.android.gms:play-services-base:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform google-api-client-android.jar (com.google.api-client:google-api-client-android:1.22.0) with IdentityTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth-api-phone.aar (com.google.android.gms:play-services-auth-api-phone:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform google-api-client.jar (com.google.api-client:google-api-client:1.22.0) with IdentityTransform
[2020-12-02 13:58:58] [build] > Transform google-oauth-client.jar (com.google.oauth-client:google-oauth-client:1.22.0) with IdentityTransform
[2020-12-02 13:58:58] [build] > Transform google-api-services-drive.jar (com.google.apis:google-api-services-drive:v3-rev81-1.22.0) with IdentityTransform
[2020-12-02 13:58:58] [build] > Transform play-services-basement.aar (com.google.android.gms:play-services-basement:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-auth.aar (com.google.android.gms:play-services-auth:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Transform play-services-drive.aar (com.google.android.gms:play-services-drive:15.0.1) with AarTransform
[2020-12-02 13:58:58] [build] > Task :app:mergeFullDebugJniLibFolders
[2020-12-02 13:59:01] [build] > Task :app:transformClassesWithDexBuilderForFullDebug
[2020-12-02 13:59:03] [build] > Task :app:transformClassesWithMultidexlistForFullDebug
[2020-12-02 13:59:06] [build] > Task :app:transformDexArchiveWithDexMergerForFullDebug
[2020-12-02 13:59:07] [build] > Task :app:transformNativeLibsWithMergeJniLibsForFullDebug
[2020-12-02 13:59:07] [build] > Task :app:transformNativeLibsWithStripDebugSymbolForFullDebug
[2020-12-02 13:59:07] [build] > Task :app:processFullDebugJavaRes NO-SOURCE
[2020-12-02 13:59:07] [build] > Task :app:transformResourcesWithMergeJavaResForFullDebug
[2020-12-02 13:59:08] [build] > Task :app:packageFullDebug
[2020-12-02 13:59:08] [build] > Task :app:assembleFullDebug
[2020-12-02 13:59:08] [build] > Task :app:assembleDebug
[2020-12-02 13:59:08] [build] BUILD SUCCESSFUL in 1m 14s
[2020-12-02 13:59:08] [build] 52 actionable tasks: 51 executed, 1 up-to-date
[2020-12-02 13:59:09] Plumbing command codeql database trace-command completed.
[2020-12-02 13:59:09] [PROGRESS] database create> Finalizing database at /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db.
[2020-12-02 13:59:09] Running plumbing command: codeql database finalize --mode=normal -- /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db
[2020-12-02 13:59:09] Using pre-finalize script /media/data/nacoop/codeql-home/codeql/java/tools/pre-finalize.sh.
[2020-12-02 13:59:09] [PROGRESS] database finalize> Running pre-finalize script /media/data/nacoop/codeql-home/codeql/java/tools/pre-finalize.sh in /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2.
[2020-12-02 13:59:09] Running plumbing command: codeql database trace-command --working-dir=/media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2 --no-tracing -- /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db /media/data/nacoop/codeql-home/codeql/java/tools/pre-finalize.sh
[2020-12-02 13:59:09] [PROGRESS] database trace-command> /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db: Running in /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2: [/media/data/nacoop/codeql-home/codeql/java/tools/pre-finalize.sh]
[2020-12-02 13:59:09] [build-err] Picked up _JAVA_OPTIONS: -Xms512m -Xmx1024m
[2020-12-02 13:59:10] [build-err] Scanning for files in /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2...
[2020-12-02 13:59:11] [build-err] /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db: Indexing files in in /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2...
[2020-12-02 13:59:11] [build-err] /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db: Running in /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2: [/media/data/nacoop/codeql-home/codeql/xml/tools/index-files.sh, /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db/working/files-to-index1298725502589352787.list]
[2020-12-02 13:59:11] [build] [2020-12-02 13:59:11] [build-err] Picked up _JAVA_OPTIONS: -Xms512m -Xmx1024m
[2020-12-02 13:59:11] Plumbing command codeql database trace-command completed.
[2020-12-02 13:59:11] [PROGRESS] database finalize> Running TRAP import for CodeQL database at /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db...
[2020-12-02 13:59:11] Running plumbing command: codeql dataset import --dbscheme=/media/data/nacoop/codeql-home/codeql/java/semmlecode.dbscheme -- /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db/db-java /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db/trap/java
[2020-12-02 13:59:11] Clearing disk cache since the version file /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db/db-java/default/cache/version does not exist
[2020-12-02 13:59:11] Tuple pool not found. Clearing relations with cached strings
[2020-12-02 13:59:11] Trimming disk cache at /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db/db-java/default/cache in mode brutal.
[2020-12-02 13:59:11] Sequence stamp origin is -6652150351873103395
[2020-12-02 13:59:11] Stopped the world to hard-clear memory at sequence stamp o+0
[2020-12-02 13:59:11] Starting the world again
[2020-12-02 13:59:11] Stopped the world to quickly trim disk at sequence stamp o+1
[2020-12-02 13:59:11] Starting the world again
[2020-12-02 13:59:11] Stopped the world to zealously trim disk at sequence stamp o+2
[2020-12-02 13:59:11] Starting the world again
[2020-12-02 13:59:11] Trimming completed (13ms): Purged everything.
[2020-12-02 13:59:11] Scanning for files in /media/data/muse2/muse2repo_carreport/src_code/carreport-mutant2/codeql-db/trap/java
[2020-12-02 13:59:12] Importing Manifest$permission.members.trap.gz (1 of 3884)
[2020-12-02 13:59:12] Importing Manifest.members.trap.gz (2 of 3884)
[2020-12-02 13:59:12] Importing R$attr.members.trap.gz (3 of 3884)
[2020-12-02 13:59:12] Importing R$id.members.trap.gz (4 of 3884)
[2020-12-02 13:59:12] Importing R$integer.members.trap.gz (5 of 3884)
[2020-12-02 13:59:12] Importing R$layout.members.trap.gz (6 of 3884)
[2020-12-02 13:59:12] Importing R$string.members.trap.gz (7 of 3884)
[2020-12-02 13:59:12] Importing R.members.trap.gz (8 of 3884)
[2020-12-02 13:59:12] Importing AbstractAccountAuthenticator.members.trap.gz (9 of 3884)
[2020-12-02 13:59:12] Importing Account.members.trap.gz (10 of 3884)
[2020-12-02 13:59:12] Importing AccountAuthenticatorActivity.members.trap.gz (11 of 3884)
[2020-12-02 13:59:12] Importing AccountAuthenticatorResponse.members.trap.gz (12 of 3884)
[2020-12-02 13:59:12] Importing AccountManager.members.trap.gz (13 of 3884)
[2020-12-02 13:59:12] Importing AccountManagerCallback.members.trap.gz (14 of 3884)
[2020-12-02 13:59:12] Importing AccountManagerFuture.members.trap.gz (15 of 3884)
[2020-12-02 13:59:12] Importing AccountsException.members.trap.gz (16 of 3884)
[2020-12-02 13:59:12] Importing AuthenticatorDescription.members.trap.gz (17 of 3884)
[2020-12-02 13:59:12] Importing AuthenticatorException.members.trap.gz (18 of 3884)
[2020-12-02 13:59:12] Importing NetworkErrorException.members.trap.gz (19 of 3884)
[2020-12-02 13:59:12] Importing OnAccountsUpdateListener.members.trap.gz (20 of 3884)
[2020-12-02 13:59:12] Importing OperationCanceledException.members.trap.gz (21 of 3884)
[2020-12-02 13:59:12] Importing Animator$AnimatorListener.members.trap.gz (22 of 3884)
[2020-12-02 13:59:12] Importing Animator$AnimatorPauseListener.members.trap.gz (23 of 3884)
